business_date,farecard_id,tap_on_time,origin,tap_off_time,destination,fare,concession
2023-08-28,PKFXT98HXK,07:01,Bloor,08:27,Union Station,11.35,senior
2023-08-29,YWBQXQ63K8,08:08,Brampton,08:24,Union Station,9.77,adult
2023-04-19,ADXZJIOPYJ,06:12,Hamilton,06:29,Union Station,9.4,student
2023-11-13,G17DVW6ENI,07:25,Union Station,07:41,Union Station,14.91,student
2023-09-29,F216Z1ZN4S,08:28,Scarborough,08:28,Union Station,7.52,senior
2023-08-26,FVX6I62D53,06:07,Union Station,06:57,Union Station,6.83,adult
2023-01-21,A39GE3C73P,06:32,Pickering,06:37,Union Station,12.98,student
2023-11-25,IUXXM7QRW4,08:10,Scarborough,08:29,Union Station,8.57,student
2023-11-29,2YSA8ZYJX5,08:40,Brampton,08:40,Union Station,7.46,adult
2023-08-17,ST4GS2C2LB,06:42,Brampton,08:17,Union Station,11.17,student
2023-03-26,9ELACILHQP,07:21,Oakville,08:36,Union Station,6.76,senior
2023-04-28,0C7VDUWUNL,08:56,Union Station,08:58,Union Station,13.92,senior
2023-05-20,5EF1B7W4JY,07:16,Oakville,07:29,Union Station,12.82,student
2023-11-12,726PGDVM0O,06:23,Pickering,08:34,Union Station,3.59,adult
2023-08-12,DBH2GNY5H7,08:48,Yorkdale,08:50,Union Station,12.8,senior
2023-03-07,HINWRX47HO,07:34,Union Station,08:15,Union Station,8.26,student
2023-02-26,O6DUSHKGPS,08:59,Bloor,08:59,Union Station,9.92,senior
2023-01-28,Q0540NPSFL,06:40,Bloor,08:39,Union Station,11.53,adult
2023-05-22,JA6YFM3648,06:33,Oakville,08:09,Union Station,12.26,student
2023-10-23,LAS53OHCQP,07:39,Pickering,08:46,Union Station,9.93,adult
2023-02-27,3IEKS3HL5N,08:48,Brampton,08:54,Union Station,5.23,senior
2023-05-03,A5ZBGS9HLR,06:02,Bloor,08:03,Union Station,5.61,adult
2023-08-29,Z5FAEFBM25,08:56,Pickering,08:58,Union Station,14.04,senior
2023-05-14,AM1V1QCGK1,08:51,Pickering,08:53,Union Station,12.93,student
2023-04-07,1H7VPS1MN8,07:56,Union Station,08:09,Union Station,14.26,senior
2023-10-29,1BQZXELOFZ,06:19,Oakville,06:47,Union Station,14.15,student
2023-01-24,C0US2CNS6F,08:52,Oakville,08:52,Union Station,9.18,student
2023-12-30,D0SWB0I8AI,07:16,Bloor,08:40,Union Station,14.12,adult
2023-06-25,UHQON7FD2N,08:59,Scarborough,08:59,Union Station,7.17,student
2023-01-01,AW5ORJH6I4,06:22,Scarborough,07:30,Union Station,13.06,student
2023-01-31,Z11DH3BL2Q,07:06,Brampton,07:53,Union Station,6.47,student
2023-11-02,TT2UMYFO32,06:10,Scarborough,08:43,Union Station,12.53,adult
2023-05-20,AV7709TPAS,06:35,Pickering,08:04,Union Station,5.35,adult
2023-11-18,4AC4X4I7UN,07:30,Brampton,08:30,Union Station,3.99,senior
2023-03-18,NNJLNS5364,08:38,Oakville,08:51,Union Station,5.21,senior
2023-03-16,4EI9KS5OGR,08:18,Yorkdale,08:20,Union Station,11.28,adult
2023-08-23,B1TSY17ZBY,06:15,Hamilton,06:33,Union Station,7.95,adult
2023-02-27,I5ZNRBKXY6,07:46,Hamilton,07:57,Union Station,6.52,adult
2023-09-05,BMQRVM1TVU,06:46,Oakville,06:54,Union Station,9.56,senior
2023-11-06,301U43RWQQ,07:31,Hamilton,08:41,Union Station,7.65,student
2023-05-26,25H7XVKQ4H,07:01,Bloor,07:48,Union Station,4.16,student
2023-12-21,XP1RWSNGSC,06:06,Oakville,07:42,Union Station,12.16,adult
2023-01-20,N2Q3SJC7HS,08:43,Yorkdale,08:48,Union Station,10.27,senior
2023-04-25,LIRA9US1L1,08:34,Hamilton,08:58,Union Station,9.37,adult
2023-04-29,L80JW9KFAG,07:12,Bloor,08:55,Union Station,14.92,adult
2023-10-21,9UPO6OKTKK,08:02,Scarborough,08:39,Union Station,3.97,senior
2023-11-23,VC5LTJVPNN,08:10,Oakville,08:47,Union Station,12.36,senior
2023-05-24,MGEYAS4Q41,06:11,Scarborough,06:40,Union Station,12.72,adult
2023-05-16,0JH8NHIFVQ,08:50,Yorkdale,08:55,Union Station,12.65,student
2023-01-10,ZJAZS6E39W,06:13,Oakville,08:46,Union Station,5.7,senior
2023-02-18,6RRYNIPIPJ,08:56,Yorkdale,08:59,Union Station,7.58,senior
2023-08-21,3EQFCDF4L2,08:50,Hamilton,08:51,Union Station,12.56,student
2023-08-01,TQF79SQUIT,07:10,Yorkdale,08:36,Union Station,4.81,student
2023-12-19,O5TC0VFIRT,06:09,Union Station,07:29,Union Station,14.39,adult
2023-07-06,QNAY945C0M,07:12,Brampton,07:41,Union Station,8.72,student
2023-07-29,JGLAGVGWIO,08:00,Pickering,08:55,Union Station,12.01,student
2023-01-06,13BHEGN6G3,08:18,Bloor,08:28,Union Station,14.44,adult
2023-07-24,Y1ZFJ2XS0M,07:21,Bloor,08:26,Union Station,6.64,adult
2023-04-06,LLEEPMDZH9,07:25,Pickering,08:17,Union Station,11.19,student
2023-03-30,2K742JVSPP,06:33,Yorkdale,08:26,Union Station,5.3,student
2023-03-30,997YVJP28S,06:18,Bloor,07:26,Union Station,7.34,student
2023-02-18,7A9H6C9P9X,06:05,Bloor,08:50,Union Station,8.01,student
2023-08-15,L48XHVWJOV,08:50,Pickering,08:55,Union Station,5.31,adult
2023-01-28,S8DVKOP2V2,06:45,Oakville,08:03,Union Station,5.33,senior
2023-01-04,G826JKYZ9T,08:18,Hamilton,08:45,Union Station,11.35,student
2023-10-24,0BNX866QLW,07:28,Bloor,08:28,Union Station,3.78,adult
2023-01-30,ZHSJHFMLP3,07:46,Bloor,08:18,Union Station,7.56,student
2023-03-31,ZVGQBL2TF1,06:58,Brampton,07:21,Union Station,9.04,adult
2023-12-29,7E4WUWZ5QV,07:26,Bloor,07:50,Union Station,12.17,adult
2023-11-07,ONMWS24Q5N,07:39,Oakville,08:16,Union Station,7.35,student
2023-10-28,7BIHOCN8VX,08:03,Scarborough,08:04,Union Station,11.37,adult
2023-07-11,YISKQUTD0Q,08:47,Oakville,08:54,Union Station,6.1,adult
2023-01-28,IGURKL4YO0,06:15,Yorkdale,07:11,Union Station,7.82,senior
2023-03-29,CKA6G9NQX0,08:58,Union Station,08:58,Union Station,12.31,adult
2023-04-09,SGK03BEEO1,06:13,Brampton,08:25,Union Station,5.91,adult
2023-08-14,N50HN1YZ7H,08:40,Scarborough,08:58,Union Station,12.89,student
2023-09-07,Q30HQWW7KP,07:00,Brampton,08:32,Union Station,4.0,adult
2023-12-08,CK51GQD82V,07:00,Hamilton,07:19,Union Station,6.73,student
2023-02-03,60P29GYWZV,06:06,Pickering,08:33,Union Station,13.55,adult
2023-05-06,32VMETBXI1,07:46,Hamilton,07:55,Union Station,7.6,senior
2023-03-29,FUVG124KQY,06:51,Scarborough,07:46,Union Station,5.72,senior
2023-06-23,OUIBY39QTI,08:41,Yorkdale,08:59,Union Station,5.16,student
2023-09-22,4SLG5LXIFI,06:48,Oakville,08:40,Union Station,4.38,adult
2023-01-09,6OTYASPXDM,08:33,Pickering,08:45,Union Station,10.37,adult
2023-07-28,LKN896HQKF,07:54,Oakville,08:56,Union Station,14.36,adult
2023-07-11,82XKQYAWYF,08:17,Union Station,08:17,Union Station,4.84,adult
2023-05-31,BNZ1SEMKNC,08:31,Yorkdale,08:39,Union Station,13.82,adult
2023-09-22,99JKDJQO2J,08:05,Pickering,08:35,Union Station,9.12,adult
2023-06-01,4ECZWHILAF,07:42,Brampton,08:10,Union Station,6.81,adult
2023-09-12,8ICF6KWKBB,08:45,Brampton,08:47,Union Station,14.67,student
2023-08-22,ZXA471H1ZX,06:51,Union Station,08:08,Union Station,8.71,senior
2023-10-04,XK2D6XGYA5,06:04,Yorkdale,06:53,Union Station,9.16,senior
2023-11-18,ND0B5AJBJA,08:34,Oakville,08:36,Union Station,11.85,student
2023-11-08,5KJUEGA6JZ,08:23,Brampton,08:36,Union Station,8.45,adult
2023-07-17,L8I0UT0L9U,08:27,Brampton,08:57,Union Station,12.43,student
2023-04-20,1OLZMAH8BA,08:44,Yorkdale,08:51,Union Station,10.31,adult
2023-06-11,T2IZD77GCB,06:27,Brampton,08:44,Union Station,6.68,student
2023-01-26,WHP0D2RSZ9,07:26,Pickering,08:31,Union Station,5.08,student
2023-12-15,0D8YXRISPB,06:59,Yorkdale,07:16,Union Station,10.37,senior
2023-07-08,K7B1EEMOVZ,07:40,Yorkdale,08:43,Union Station,4.89,student
2023-03-22,BT2P1EABFE,06:57,Pickering,07:42,Union Station,12.59,senior
2023-01-26,UJ4OE4TAMX,07:46,Pickering,08:51,Union Station,11.21,student
2023-06-05,3E1ES88P3W,08:58,Bloor,08:59,Union Station,9.18,senior
2023-02-17,8GKE93U0MK,08:14,Oakville,08:50,Union Station,6.9,student
2023-12-15,HMS3OTU7AT,06:50,Yorkdale,08:29,Union Station,5.15,student
2023-08-06,7E40G2FEBX,06:11,Union Station,06:11,Union Station,11.92,adult
2023-01-25,Z7RU6NP9XQ,08:04,Oakville,08:46,Union Station,6.17,senior
2023-10-22,4CDCJ5NEEE,07:07,Union Station,08:27,Union Station,12.33,senior
2023-09-22,M3VNY49V7Y,08:00,Bloor,08:10,Union Station,6.7,senior
2023-08-03,U565MF6N1M,08:31,Pickering,08:54,Union Station,8.17,senior
2023-01-20,0356ESZM29,07:43,Oakville,08:26,Union Station,13.8,senior
2023-09-06,NX49DLJMO5,06:54,Hamilton,08:16,Union Station,6.76,senior
2023-06-24,LIRA9US1L1,06:56,Scarborough,07:50,Union Station,9.19,student
2023-01-15,HD4ELG5ZT1,07:09,Union Station,08:19,Union Station,10.27,senior
2023-07-13,OJWHUUBRYQ,08:11,Oakville,08:40,Union Station,10.37,student
2023-11-26,AFUK4O31JJ,08:15,Scarborough,08:41,Union Station,3.78,adult
2023-07-18,06M8FSVO2S,08:40,Scarborough,08:42,Union Station,13.55,senior
2023-04-06,0LNOR7P9I3,07:43,Bloor,08:27,Union Station,13.7,senior
2023-07-01,CKCOPSER1U,06:01,Oakville,07:50,Union Station,9.09,senior
2023-10-19,18FN54CZB7,07:26,Bloor,08:40,Union Station,13.85,adult
2023-09-09,JQNTYIJ3MR,08:20,Brampton,08:40,Union Station,10.77,adult
2023-05-08,V6GI8M3ETW,06:19,Scarborough,06:19,Union Station,13.62,senior
2023-03-15,OCL70FIVL8,06:27,Scarborough,07:13,Union Station,4.98,adult
2023-05-25,1GJ5XFG8K9,06:41,Yorkdale,06:51,Union Station,10.39,student
2023-08-04,0IO4Y15OAS,07:09,Scarborough,07:33,Union Station,8.51,adult
2023-03-26,M2NADAVPSG,06:00,Scarborough,07:37,Union Station,14.31,adult
2023-12-30,ZGXAFGTCVV,07:39,Yorkdale,08:46,Union Station,8.81,student
2023-06-07,K0TBL4Z4Q3,07:58,Yorkdale,08:19,Union Station,9.42,student
2023-04-04,EF7WOZ2W8W,08:32,Pickering,08:33,Union Station,6.23,senior
2023-12-23,H0NYHUJNXK,07:27,Brampton,08:28,Union Station,5.94,senior
2023-02-12,N0F5IEHM3A,06:34,Brampton,07:03,Union Station,11.76,adult
2023-08-24,UL3ORP49Z8,08:12,Union Station,08:56,Union Station,12.81,senior
2023-10-03,X6OG68VS27,06:43,Yorkdale,08:51,Union Station,5.23,senior
2023-12-21,02H7JS48X5,08:10,Oakville,08:36,Union Station,5.13,senior
2023-07-15,PA1OAV25OV,07:36,Scarborough,08:12,Union Station,4.53,student
2023-12-02,FWRDNLMZYZ,08:12,Hamilton,08:13,Union Station,13.95,adult
2023-06-05,IRFDQ3N4WX,07:17,Union Station,08:54,Union Station,4.86,student
2023-04-08,PSNA7XMF4T,07:22,Bloor,07:50,Union Station,14.59,student
2023-08-31,5PPNIC24K0,07:27,Hamilton,08:59,Union Station,12.24,adult
2023-07-08,7ZDHUHVBJP,07:02,Pickering,08:07,Union Station,8.66,student
2023-11-30,DDSHBC7H7O,06:10,Yorkdale,07:55,Union Station,3.53,adult
2023-10-10,DHPNDW2NEY,06:32,Oakville,07:01,Union Station,7.91,senior
2023-09-09,XVK8WV4CU7,07:17,Yorkdale,08:50,Union Station,12.07,student
2023-02-02,RH8AOE1BZN,08:35,Pickering,08:54,Union Station,11.29,senior
2023-07-18,3M8WJT4HEU,08:40,Brampton,08:56,Union Station,5.84,senior
2023-08-06,C3TAFJSK2G,07:57,Bloor,08:39,Union Station,13.82,student
2023-04-25,V76G1RCABU,07:55,Oakville,08:17,Union Station,7.09,senior
2023-02-19,R3JB1IL9HY,06:52,Hamilton,08:00,Union Station,7.16,student
2023-04-22,HTNSA12ANV,07:58,Scarborough,08:56,Union Station,13.83,senior
2023-03-14,GYEIFKPMET,08:19,Bloor,08:27,Union Station,4.38,student
2023-03-23,02HZDO3DK0,07:22,Pickering,07:40,Union Station,10.91,senior
2023-11-29,U6RCHA2HSM,07:08,Union Station,07:35,Union Station,11.57,adult
2023-05-24,4R2W1GSO5X,06:18,Pickering,06:37,Union Station,12.08,student
2023-03-01,UDYK2IISPN,07:01,Yorkdale,07:32,Union Station,7.34,senior
2023-02-16,9CF869I15V,08:06,Bloor,08:38,Union Station,12.21,senior
2023-11-18,T4QT8955BE,07:10,Yorkdale,08:47,Union Station,7.27,adult
2023-10-23,VX1L697AMU,06:46,Yorkdale,08:40,Union Station,6.12,senior
2023-04-26,MFUL943YF1,08:21,Pickering,08:42,Union Station,6.6,student
2023-11-26,GNH9CG60YP,08:04,Brampton,08:32,Union Station,6.04,student
2023-12-24,6H7BY6S17X,06:25,Pickering,06:47,Union Station,6.61,student
2023-06-09,KI2ANRUHC0,08:38,Pickering,08:51,Union Station,14.49,student
2023-12-12,4ET2HPRI0L,07:35,Oakville,08:26,Union Station,14.3,student
2023-03-08,48QFO498YK,06:00,Bloor,07:58,Union Station,6.14,adult
2023-12-01,CLUPIPZ4E6,08:24,Oakville,08:58,Union Station,8.03,student
2023-04-05,L496WAU4BZ,07:20,Pickering,07:57,Union Station,11.85,senior
2023-12-21,EJE9AA8IIY,06:20,Union Station,08:54,Union Station,6.96,adult
2023-06-27,YKVGZZZ6HE,07:24,Oakville,08:28,Union Station,11.01,student
2023-06-08,09OF362D5S,07:50,Union Station,08:05,Union Station,5.76,senior
2023-07-22,O31QYTTHQL,08:36,Scarborough,08:40,Union Station,4.97,senior
2023-08-31,MMQ8QAU1X6,07:38,Brampton,07:51,Union Station,14.8,student
2023-01-31,KWSL55V5M9,08:15,Union Station,08:15,Union Station,6.92,adult
2023-07-28,YCDYCNV851,07:03,Pickering,07:36,Union Station,13.84,adult
2023-02-08,4LPRB56KWM,06:13,Pickering,07:53,Union Station,9.23,senior
2023-11-08,7QJJUWP97K,07:49,Scarborough,08:06,Union Station,8.14,adult
2023-04-29,CNO78YR5NN,07:20,Brampton,08:09,Union Station,13.17,student
2023-11-20,JN8CX3W58U,06:36,Pickering,07:43,Union Station,14.37,adult
2023-05-10,B41D8GJP7J,08:38,Scarborough,08:44,Union Station,11.68,student
2023-12-05,IV34BJDOJL,06:35,Hamilton,08:47,Union Station,14.47,senior
2023-09-24,AVUDY76P5P,06:03,Pickering,08:42,Union Station,6.33,adult
2023-12-24,DF94WNE3TG,08:03,Yorkdale,08:53,Union Station,11.5,adult
2023-01-15,7TG2KANZDS,07:46,Hamilton,08:40,Union Station,14.65,senior
2023-11-17,6WHXLDF8B2,08:08,Bloor,08:36,Union Station,4.05,adult
2023-07-30,O31QYTTHQL,06:11,Pickering,07:51,Union Station,10.51,adult
2023-03-19,C5FF3B8K5K,06:48,Bloor,08:31,Union Station,4.35,adult
2023-10-11,IEOB0W35TV,07:24,Yorkdale,08:07,Union Station,6.37,student
2023-07-05,ARJG9NL0RU,08:39,Pickering,08:53,Union Station,14.73,adult
2023-10-22,N2Q3SJC7HS,06:17,Bloor,06:18,Union Station,9.23,senior
2023-04-09,M0SCGHNBK2,07:30,Bloor,08:28,Union Station,6.34,senior
2023-07-02,KL5S0Y9SDH,08:47,Scarborough,08:47,Union Station,3.68,adult
2023-08-04,QU7KWPKDWC,08:14,Yorkdale,08:14,Union Station,9.79,senior
2023-02-11,CH1I24B7AE,06:16,Yorkdale,08:44,Union Station,10.17,adult
2023-07-26,QR2TVOYV2N,08:30,Pickering,08:46,Union Station,9.26,senior
2023-02-22,SA3MOCD9KD,06:59,Bloor,07:56,Union Station,4.3,student
2023-01-25,819TGRUSAT,07:02,Brampton,08:27,Union Station,12.68,adult
2023-11-27,SLILL7JJGU,08:07,Union Station,08:52,Union Station,5.9,senior
2023-07-07,V7HNIG9QIJ,06:07,Scarborough,08:32,Union Station,6.29,senior
2023-12-25,8C6L1P7MWN,08:01,Union Station,08:58,Union Station,6.69,adult
2023-03-17,2679VW4IK3,07:01,Union Station,07:51,Union Station,13.74,senior
2023-11-14,JJHO1Q0IR3,07:58,Union Station,08:37,Union Station,5.78,adult
2023-05-15,1VSS6HWNJY,08:23,Union Station,08:37,Union Station,14.36,adult
2023-06-20,6OMWG0POM2,06:26,Brampton,08:54,Union Station,14.04,student
2023-05-21,R6FP5IJYPD,07:12,Oakville,07:24,Union Station,9.31,senior
2023-10-12,VMYCMMI9PM,08:22,Union Station,08:53,Union Station,11.96,senior
2023-11-14,DPC51LWVSN,08:55,Pickering,08:59,Union Station,9.92,student
2023-03-14,Z0TB28Y07C,08:27,Pickering,08:31,Union Station,5.56,student
2023-04-05,IS5K7XLYIP,07:45,Pickering,08:04,Union Station,14.28,student
2023-07-15,DD765295ZF,07:33,Brampton,07:55,Union Station,6.75,senior
2023-10-22,P5BFPTURQ4,06:08,Scarborough,07:34,Union Station,7.42,adult
2023-08-11,AE59XFEWLZ,06:11,Scarborough,08:02,Union Station,10.61,senior
2023-03-11,WS7RGX9AAY,08:10,Pickering,08:30,Union Station,6.25,senior
2023-03-12,HVP420MJDU,08:28,Brampton,08:33,Union Station,8.48,senior
2023-05-02,QQSTB4AA75,08:40,Pickering,08:57,Union Station,14.09,senior
2023-06-18,METWX9GC0T,08:33,Bloor,08:42,Union Station,5.46,adult
2023-10-24,YKHHG7L9MR,06:55,Yorkdale,08:20,Union Station,9.59,student
2023-11-09,D9T5FI2SOY,06:07,Yorkdale,08:39,Union Station,13.14,student
2023-04-07,NP40S1N0NN,07:06,Pickering,08:41,Union Station,3.87,senior
2023-02-01,0K2TXB9HF9,07:19,Bloor,07:57,Union Station,13.9,senior
2023-11-07,WGK4BW0EQ6,06:30,Pickering,07:31,Union Station,12.39,senior
2023-03-10,OVBGR2ERYE,08:29,Pickering,08:46,Union Station,5.95,student
2023-07-11,FZFCLFC2LW,07:31,Brampton,08:43,Union Station,5.73,adult
2023-12-23,WFT99O67GT,07:33,Union Station,08:31,Union Station,10.98,adult
2023-11-12,I245FNQZGR,06:00,Union Station,07:39,Union Station,5.65,student
2023-02-03,RGT70AUULT,08:11,Union Station,08:35,Union Station,13.04,student
2023-07-05,2DC3STUQW7,06:54,Hamilton,08:24,Union Station,12.08,student
2023-10-03,QAUTBMZ5AH,07:53,Scarborough,08:38,Union Station,14.11,student
2023-06-17,EXLW6MI5AC,06:16,Brampton,07:19,Union Station,13.74,senior
2023-12-28,3ZCGXCMGTJ,07:53,Hamilton,08:13,Union Station,9.01,senior
2023-03-08,I1TG1UFVJI,07:53,Bloor,08:42,Union Station,4.02,adult
2023-04-25,HC9F7XIIS6,08:31,Pickering,08:46,Union Station,10.42,senior
2023-12-06,ZR3WJWXZ75,07:05,Union Station,07:05,Union Station,14.25,senior
2023-01-14,0WGUAF9V7F,08:19,Pickering,08:56,Union Station,12.57,student
2023-07-04,TE4H48BV97,06:45,Bloor,08:47,Union Station,8.85,adult
2023-11-15,7BWURKHFIX,08:31,Brampton,08:47,Union Station,6.91,student
2023-12-07,Y3XA4U64V7,08:33,Pickering,08:43,Union Station,9.54,senior
2023-11-06,N9ORJWSWE4,06:02,Pickering,07:48,Union Station,11.33,senior
2023-12-04,E4B584TPKA,08:52,Union Station,08:53,Union Station,8.85,senior
2023-11-27,T4QT8955BE,07:42,Pickering,08:50,Union Station,4.81,student
2023-05-11,ZY1HUD7VCK,08:18,Oakville,08:50,Union Station,12.72,adult
2023-05-20,AJB3R14JM4,07:33,Brampton,08:53,Union Station,9.59,adult
2023-11-22,VM0UCNY5UR,08:45,Bloor,08:55,Union Station,10.44,adult
2023-12-20,XH97JR88VD,06:20,Bloor,06:32,Union Station,6.3,adult
2023-03-29,X4LLA2C9XJ,06:58,Oakville,07:36,Union Station,10.37,adult
2023-12-20,4IH4ZBXLQN,06:55,Pickering,07:15,Union Station,10.25,senior
2023-09-04,RDUK7G03ZZ,06:15,Pickering,07:25,Union Station,11.84,adult
2023-05-24,AFVLX5I7V8,08:59,Oakville,08:59,Union Station,13.29,senior
2023-10-19,RMN0BY74EM,08:42,Hamilton,08:46,Union Station,3.58,student
2023-06-16,JVWYV6YSJF,08:22,Yorkdale,08:36,Union Station,9.32,adult
2023-04-02,HUPBDD5YOE,07:12,Pickering,07:22,Union Station,13.76,senior
2023-08-01,ARRGT6DUJ4,06:52,Union Station,08:18,Union Station,11.66,student
2023-08-18,M7B1IOCKWN,08:13,Pickering,08:28,Union Station,12.44,senior
2023-07-21,WWG1560ZS9,07:20,Pickering,08:17,Union Station,8.05,adult
2023-06-04,BUKODMHJO1,07:20,Scarborough,08:25,Union Station,6.97,senior
2023-01-02,UR65K75TB2,06:46,Hamilton,07:19,Union Station,9.71,adult
2023-09-02,CDGK6OQXCB,06:57,Pickering,07:52,Union Station,6.87,senior
2023-02-08,MQQSFOZGIU,08:47,Scarborough,08:49,Union Station,11.73,adult
2023-05-16,0L9F454U8O,07:09,Brampton,08:48,Union Station,8.78,student
2023-07-21,D85FMRDHVF,06:45,Union Station,07:58,Union Station,12.18,student
2023-10-30,2OZ3MN0P61,06:07,Yorkdale,07:49,Union Station,14.81,senior
2023-01-16,DNCK04DROC,06:00,Brampton,06:49,Union Station,12.47,student
2023-07-15,LG49XTHWLX,06:44,Pickering,08:38,Union Station,12.08,senior
2023-11-11,1KROL1ZNXX,07:10,Hamilton,07:38,Union Station,14.46,adult
2023-06-13,YVBSREQSJ8,06:46,Oakville,08:30,Union Station,4.72,student
2023-11-02,X2Q8XMCA1Y,08:52,Hamilton,08:59,Union Station,11.59,adult
2023-04-16,0UTBJI4LQ8,06:59,Bloor,08:07,Union Station,10.27,senior
2023-10-08,8A8UWYJQ15,07:59,Pickering,08:40,Union Station,14.73,adult
2023-07-27,SN1H2ZVAXM,08:20,Union Station,08:53,Union Station,12.2,student
2023-12-24,ABXMG0DNKK,06:32,Oakville,07:36,Union Station,14.25,adult
2023-10-17,QZ7ZIZXNME,06:47,Union Station,08:01,Union Station,10.72,senior
2023-05-05,JZDG054HVI,08:47,Yorkdale,08:56,Union Station,11.83,student
2023-09-20,QLNVNWRZVU,07:18,Pickering,08:44,Union Station,3.84,student
2023-11-16,AOLE1NRC2M,06:45,Pickering,07:21,Union Station,10.19,adult
2023-06-20,H2CY8MI4BU,08:31,Union Station,08:33,Union Station,12.19,student
2023-10-04,PXBIP1I5RE,06:48,Brampton,06:59,Union Station,14.26,adult
2023-06-16,F54HDXKSB0,06:39,Yorkdale,08:49,Union Station,11.21,adult
2023-08-09,CCLT9KYXNI,07:41,Scarborough,08:58,Union Station,9.25,student
2023-05-08,365ES1HU7Z,08:51,Yorkdale,08:58,Union Station,3.98,student
2023-07-30,L029QBBJ1S,06:26,Union Station,06:33,Union Station,3.77,senior
2023-06-17,YPF1KU4NJD,07:09,Oakville,08:56,Union Station,13.52,adult
2023-03-21,4O7JKL5TH6,06:32,Oakville,06:50,Union Station,8.1,senior
2023-10-21,8CK9K6V7KY,06:20,Union Station,08:51,Union Station,11.71,senior
2023-04-26,Z03LIL4VV4,08:37,Yorkdale,08:37,Union Station,8.46,adult
2023-06-26,CUUT9Z2W88,08:22,Hamilton,08:36,Union Station,14.67,senior
2023-03-16,TW5FNZSNA1,08:28,Pickering,08:42,Union Station,13.18,adult
2023-08-27,23NSBMQPOE,06:41,Pickering,08:21,Union Station,11.99,senior
2023-10-21,ASD3IEJL38,06:54,Brampton,08:55,Union Station,5.99,student
2023-08-15,J8J3W3TZTB,07:47,Union Station,08:30,Union Station,12.02,senior
2023-10-15,9CZJS4HMXX,08:02,Brampton,08:52,Union Station,13.77,adult
2023-01-30,O86UUF2ZT4,08:41,Bloor,08:51,Union Station,4.75,adult
2023-06-29,HXGEQE7F97,06:21,Union Station,07:19,Union Station,10.68,senior
2023-12-07,PWH6BIRNAW,07:12,Bloor,08:56,Union Station,15.0,senior
2023-09-23,E5ORN4Q5Q4,07:18,Yorkdale,07:30,Union Station,13.49,adult
2023-07-15,YDWWF531NB,06:39,Pickering,08:05,Union Station,5.32,student
2023-03-13,R50DQTFY3L,08:17,Brampton,08:58,Union Station,7.22,senior
2023-03-01,4M53C5X8UN,08:55,Brampton,08:59,Union Station,13.12,senior
2023-01-09,9WJCLY3RQ6,06:11,Bloor,07:11,Union Station,6.65,adult
2023-08-07,ZA1IWYZSW1,06:01,Brampton,06:46,Union Station,6.63,adult
2023-10-16,365ES1HU7Z,06:43,Union Station,08:46,Union Station,4.48,adult
2023-04-28,50BTB8F2LR,06:18,Yorkdale,06:53,Union Station,10.57,senior
2023-02-24,EJ0CV2QS0P,06:22,Union Station,07:26,Union Station,5.24,adult
2023-10-02,32U6XPIHYU,07:55,Scarborough,08:06,Union Station,13.59,adult
2023-01-28,NAFPH1SJ6S,08:05,Brampton,08:58,Union Station,13.8,student
2023-02-17,8JBRA4Y7O8,07:46,Brampton,08:01,Union Station,6.27,student
2023-01-07,HMFU6EMP8J,08:01,Oakville,08:33,Union Station,3.89,senior
2023-06-29,KRPRMJAT9I,08:55,Union Station,08:59,Union Station,12.72,adult
2023-01-30,WTEWSSIIHJ,06:17,Scarborough,06:58,Union Station,9.1,senior
2023-04-17,HD4ELG5ZT1,06:06,Pickering,07:29,Union Station,5.21,student
2023-10-06,JKKC5A40D1,07:33,Oakville,08:51,Union Station,14.87,senior
2023-04-17,9XL1MLLR0L,08:47,Hamilton,08:50,Union Station,4.22,adult
2023-07-17,NTD0SQQPB7,06:58,Oakville,08:32,Union Station,6.01,senior
2023-10-02,M1M42FVTIL,08:34,Hamilton,08:54,Union Station,7.3,student
2023-01-21,FUWIKCK4CG,08:28,Oakville,08:35,Union Station,14.03,senior
2023-03-15,UNDKP4V0UG,06:32,Union Station,08:30,Union Station,11.15,student
2023-05-30,MUCSYP2XM1,06:15,Yorkdale,06:37,Union Station,6.14,senior
2023-04-21,9SLTNO0243,08:18,Hamilton,08:32,Union Station,10.59,student
2023-09-18,L7OZBXAHBO,08:31,Oakville,08:40,Union Station,3.95,adult
2023-08-22,E7A2Z40GQA,08:53,Bloor,08:55,Union Station,14.81,senior
